,id,listing_url,last_scraped,host_location,host_since,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms_text,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,bathrooms_number,bathrooms_type,listing_duration,hosting_duration,price_per_person,is_local_host,total_unique_reviews,unique_review_rate,lat_name,lng_name,lat_lng_name,covid_case_rate,lat_long_id,total_crime_per_day
1108,21203987,https://www.airbnb.com/rooms/21203987,2020-09-09 00:00:00,"New York, New York, United States",2013-10-03 00:00:00,within a few hours,1,0.78,t,Clinton Hill,1,1,t,t,Bedford-Stuyvesant,Brooklyn,40.69195,-73.96045,Entire loft,Entire home/apt,6,1 bath,,2,88,2,1125,2,2,1125,1125,2,1125,t,3,27,54,54,151,40,3,2017-11-01 00:00:00,2020-09-07 00:00:00,98,10,10,10,10,10,10,f,1,1,0,0,4.34,1,undefined,1041,2531,14.66666667,t,5,0.033112583,4,6,4-6,12549.77,4-6,0.244448073
1109,21223569,https://www.airbnb.com/rooms/21223569,2020-09-08 00:00:00,"New City, New York, United States",2017-06-16 00:00:00,within a few hours,1,0.94,t,Roosevelt Island,0,0,f,f,Roosevelt Island,Manhattan,40.76301,-73.94959,Private room in apartment,Private room,2,1 shared bath,1,1,88,3,30,3,3,1125,1125,3,1125,t,0,0,0,219,51,13,0,2017-10-08 00:00:00,2020-02-10 00:00:00,100,10,10,10,10,10,10,t,2,0,2,0,1.43,1,shared,855,969,44,t,4,0.078431373,6,7,6-7,20558.47,6-7,0.307233834
1110,21263728,https://www.airbnb.com/rooms/21263728,2020-09-09 00:00:00,"New York, New York, United States",2014-06-19 00:00:00,,,0.78,t,,2,2,t,t,Upper West Side,Manhattan,40.78642,-73.97652,Private room in apartment,Private room,1,1.5 baths,2,2,149,3,21,3,3,1125,1125,3,1125,t,23,53,83,358,48,6,0,2017-10-15 00:00:00,2019-12-16 00:00:00,100,10,10,10,10,10,10,t,1,0,1,0,1.36,1.5,undefined,792,2006,149,t,10,0.208333333,6,6,6-6,25265.89,6-6,0.26869693
1111,21298222,https://www.airbnb.com/rooms/21298222,2020-09-08 00:00:00,"New York, New York, United States",2017-01-05 00:00:00,a few days or more,0,1,f,Hell's Kitchen,3,3,t,t,Hell's Kitchen,Manhattan,40.7617,-73.98931,Entire apartment,Entire home/apt,4,1 bath,1,2,179,1,21,1,1,1125,1125,1,1125,t,26,56,86,176,214,51,0,2017-11-07 00:00:00,2020-03-13 00:00:00,96,10,10,10,10,10,10,t,1,1,0,0,6.19,1,undefined,857,1163,44.75,t,4,0.018691589,6,6,6-6,25265.89,6-6,0.26869693
1112,21394087,https://www.airbnb.com/rooms/21394087,2020-09-08 00:00:00,US,2017-08-09 00:00:00,,,,f,Harlem,2,2,t,t,Harlem,Manhattan,40.81807,-73.95487,Private room in apartment,Private room,1,1 shared bath,1,1,43,3,7,3,3,7,7,3,7,t,0,0,0,0,96,2,0,2017-11-20 00:00:00,2019-09-19 00:00:00,96,10,10,10,10,9,10,t,2,0,1,1,2.81,1,shared,668,771,43,f,5,0.052083333,7,6,7-6,4113.43,7-6,0.039298933
1113,21421657,https://www.airbnb.com/rooms/21421657,2020-09-08 00:00:00,US,2017-10-19 00:00:00,within a few hours,1,1,t,Alphabet City,1,1,t,f,East Village,Manhattan,40.72436,-73.984,Entire apartment,Entire home/apt,3,1 bath,1,2,118,3,125,3,3,1125,1125,3,1125,t,8,29,59,334,178,42,0,2017-10-29 00:00:00,2020-07-01 00:00:00,98,10,10,10,10,10,9,f,1,1,0,0,5.11,1,undefined,976,986,39.33333333,f,6,0.033707865,5,6,5-6,17175.14,5-6,0.471940997
1114,21427369,https://www.airbnb.com/rooms/21427369,2020-09-08 00:00:00,"New York, New York, United States",2017-01-04 00:00:00,within a few hours,1,0.96,t,Clinton Hill,1,1,t,t,Clinton Hill,Brooklyn,40.68839,-73.96018,Entire apartment,Entire home/apt,5,1.5 baths,1,4,118,2,29,2,2,29,29,2,29,t,7,31,61,330,149,39,2,2017-11-20 00:00:00,2020-08-26 00:00:00,99,10,10,10,10,10,10,f,1,1,0,0,4.37,1.5,undefined,1010,1330,23.6,t,4,0.026845638,4,6,4-6,12549.77,4-6,0.244448073
1115,21483653,https://www.airbnb.com/rooms/21483653,2020-09-08 00:00:00,"New York, New York, United States",2016-04-07 00:00:00,,,1,t,Bedford-Stuyvesant,1,1,t,t,Bedford-Stuyvesant,Brooklyn,40.69657,-73.94235,Private room in apartment,Private room,2,1 shared bath,1,1,50,5,14,5,5,1125,1125,5,1125,t,0,0,0,0,89,18,0,2018-02-06 00:00:00,2020-03-15 00:00:00,97,10,9,10,10,9,10,t,1,0,1,0,2.82,1,shared,768,1438,25,t,4,0.04494382,4,7,4-7,19004.67,4-7,0.476812541
1116,21503589,https://www.airbnb.com/rooms/21503589,2020-09-08 00:00:00,"New York, New York, United States",2015-12-01 00:00:00,within an hour,1,0.97,t,East Flatbush,1,1,t,t,Harlem,Manhattan,40.82621,-73.94549,Entire apartment,Entire home/apt,4,1 bath,1,2,110,1,32,1,1,1125,1125,1,1125,t,24,45,75,82,197,44,2,2017-11-12 00:00:00,2020-09-06 00:00:00,99,10,10,10,10,10,10,f,1,1,0,0,5.73,1,undefined,1029,1741,27.5,t,4,0.020304569,7,7,7-7,34191.35,7-7,0.575685826
1117,21517530,https://www.airbnb.com/rooms/21517530,2020-09-09 00:00:00,"New York, New York, United States",2017-06-21 00:00:00,within an hour,1,1,t,St. George,1,1,t,t,St. George,Staten Island,40.64591,-74.08399,Entire guest suite,Entire home/apt,4,1 bath,1,3,125,2,28,2,2,1125,1125,2,1125,t,26,56,86,354,148,24,1,2017-11-18 00:00:00,2020-08-21 00:00:00,98,10,10,10,10,10,10,t,1,1,0,0,4.32,1,undefined,1007,1157,31.25,t,11,0.074324324,3,4,3-4,7472.51,3-4,0.061751578
1118,21577856,https://www.airbnb.com/rooms/21577856,2020-09-08 00:00:00,"Brooklyn, NY",2010-06-10 00:00:00,within an hour,1,0.94,f,Park Slope,1,1,t,t,Park Slope,Brooklyn,40.67023,-73.98311,Entire townhouse,Entire home/apt,5,2 baths,3,4,145,1,28,1,1,1125,1125,1,1125,t,0,0,0,0,76,26,8,2017-11-12 00:00:00,2020-08-28 00:00:00,97,10,10,10,10,10,9,f,1,1,0,0,2.21,2,undefined,1020,3732,29,t,5,0.065789474,4,6,4-6,12549.77,4-6,0.244448073
1119,21620762,https://www.airbnb.com/rooms/21620762,2020-09-08 00:00:00,US,2017-11-03 00:00:00,within a few hours,1,0.82,t,East Harlem,1,1,t,t,East Harlem,Manhattan,40.78743,-73.95179,Entire apartment,Entire home/apt,2,1 bath,1,1,120,4,1125,4,4,1125,1125,4,1125,t,11,41,71,71,129,29,0,2017-11-18 00:00:00,2020-03-25 00:00:00,99,10,10,10,10,10,10,t,1,1,0,0,3.77,1,undefined,858,873,60,f,5,0.03875969,6,7,6-7,20558.47,6-7,0.307233834
1120,21632527,https://www.airbnb.com/rooms/21632527,2020-09-08 00:00:00,"Brooklyn, New York, United States",2017-11-04 00:00:00,within a day,0.5,0.91,f,Bedford-Stuyvesant,1,1,t,t,Bedford-Stuyvesant,Brooklyn,40.69059,-73.92837,Private room in apartment,Private room,2,1 shared bath,1,0,70,4,356,4,4,1125,1125,4,1125,t,7,36,66,182,40,7,0,2018-01-01 00:00:00,2020-01-03 00:00:00,96,10,10,10,10,9,10,t,1,0,1,0,1.22,1,shared,732,790,35,t,4,0.1,4,7,4-7,19004.67,4-7,0.476812541
1121,21642995,https://www.airbnb.com/rooms/21642995,2020-09-08 00:00:00,US,2017-12-03 00:00:00,,,,f,,4,4,t,f,Greenpoint,Brooklyn,40.72483,-73.9437,Shared room in loft,Shared room,1,1 shared bath,1,1,45,30,1124,30,30,1125,1125,30,1125,t,0,0,0,100,34,1,0,2017-11-15 00:00:00,2019-12-29 00:00:00,95,9,9,9,9,9,9,t,2,0,0,2,0.99,1,shared,774,756,45,f,5,0.147058824,5,7,5-7,6381.48,5-7,0.131014587
1122,21767943,https://www.airbnb.com/rooms/21767943,2020-09-08 00:00:00,"Brooklyn, New York, United States",2017-11-13 00:00:00,,,,f,Prospect Heights,1,1,t,f,Prospect Heights,Brooklyn,40.68109,-73.96904,Entire loft,Entire home/apt,4,1 bath,1,2,215,3,25,3,3,25,25,3,25,t,0,0,0,0,47,0,0,2017-12-09 00:00:00,2019-03-09 00:00:00,100,10,10,10,10,10,10,f,1,1,0,0,1.4,1,undefined,455,481,53.75,t,5,0.106382979,4,6,4-6,12549.77,4-6,0.244448073
1123,21783251,https://www.airbnb.com/rooms/21783251,2020-09-08 00:00:00,"New York, New York, United States",2017-11-14 00:00:00,within a few hours,0.9,0.98,f,Noho,3,3,t,t,NoHo,Manhattan,40.72909,-73.99125,Entire apartment,Entire home/apt,4,1 bath,2,2,200,2,14,2,2,14,14,2,14,t,22,45,65,311,119,28,1,2017-12-13 00:00:00,2020-08-31 00:00:00,94,10,8,10,10,10,9,f,2,2,0,0,3.57,1,undefined,992,1021,50,t,4,0.033613445,5,6,5-6,17175.14,5-6,0.471940997
1124,21812347,https://www.airbnb.com/rooms/21812347,2020-09-08 00:00:00,"New York, New York, United States",2011-09-13 00:00:00,within an hour,1,1,f,Lower East Side,1,1,t,t,Chinatown,Manhattan,40.71572,-73.99114,Entire apartment,Entire home/apt,8,2 baths,3,3,168,2,1125,2,2,1125,1125,2,1125,t,7,20,29,218,116,27,2,2017-11-18 00:00:00,2020-09-01 00:00:00,96,10,9,10,10,9,9,t,1,1,0,0,3.39,2,undefined,1018,3276,21,t,4,0.034482759,5,6,5-6,17175.14,5-6,0.471940997
1125,21817889,https://www.airbnb.com/rooms/21817889,2020-09-09 00:00:00,"Brooklyn, New York, United States",2017-11-14 00:00:00,within a few hours,1,0.78,t,Crown Heights,1,1,t,t,Crown Heights,Brooklyn,40.66505,-73.93875,Entire apartment,Entire home/apt,10,2 baths,3,5,349,30,1125,30,30,1125,1125,30,1125,t,17,47,68,342,116,30,4,2017-12-10 00:00:00,2020-08-30 00:00:00,99,10,10,10,10,10,10,f,1,1,0,0,3.46,2,undefined,994,1020,34.9,t,4,0.034482759,4,7,4-7,19004.67,4-7,0.476812541
1126,21822619,https://www.airbnb.com/rooms/21822619,2020-09-09 00:00:00,US,2011-10-12 00:00:00,within an hour,1,1,f,,2,2,t,t,Springfield Gardens,Queens,40.66578,-73.77301,Entire house,Entire home/apt,2,1 bath,1,1,80,1,1125,1,1,1125,1125,1,1125,t,22,49,79,354,284,49,3,2017-11-26 00:00:00,2020-08-20 00:00:00,93,9,9,9,9,9,9,t,1,1,0,0,8.36,1,undefined,998,3235,40,f,4,0.014084507,4,10,4-10,12884.55,4-10,0.132810799
1127,21837063,https://www.airbnb.com/rooms/21837063,2020-09-08 00:00:00,"Brooklyn, New York, United States",2017-03-22 00:00:00,within an hour,1,0.92,t,Flatbush,2,2,t,t,Flatbush,Brooklyn,40.6416,-73.96905,Private room in house,Private room,5,1.5 baths,2,3,108,30,1125,30,30,1125,1125,30,1125,t,0,0,0,0,95,16,0,2018-01-01 00:00:00,2020-06-21 00:00:00,99,10,10,10,10,10,10,f,1,0,1,0,2.9,1.5,undefined,902,1187,21.6,t,7,0.073684211,3,6,3-6,22984.82,3-6,0.172545177
1128,21852211,https://www.airbnb.com/rooms/21852211,2020-09-08 00:00:00,"New York, New York, United States",2015-05-18 00:00:00,within an hour,1,0.94,t,West Village,1,1,t,t,West Village,Manhattan,40.73642,-73.9992,Entire apartment,Entire home/apt,5,1 bath,1,1,176,5,28,5,5,1125,1125,5,1125,t,23,53,83,173,92,23,3,2017-12-09 00:00:00,2020-08-22 00:00:00,97,10,9,10,10,10,9,f,1,1,0,0,2.75,1,undefined,987,1923,35.2,t,7,0.076086957,5,6,5-6,17175.14,5-6,0.471940997
1129,21852332,https://www.airbnb.com/rooms/21852332,2020-09-09 00:00:00,"New York, New York, United States",2016-08-12 00:00:00,within a few hours,1,0.79,t,Marble Hill,1,1,t,t,Marble Hill,Manhattan,40.87634,-73.90948,Entire house,Entire home/apt,8,1 bath,3,3,180,3,29,2,3,1125,1125,2.6,1125,t,21,48,69,69,119,21,2,2017-12-08 00:00:00,2020-08-31 00:00:00,99,10,10,10,10,10,10,f,1,1,0,0,3.55,1,undefined,997,1480,22.5,t,4,0.033613445,8,7,8-7,12260.75,8-7,0.084449162
1130,21980723,https://www.airbnb.com/rooms/21980723,2020-09-08 00:00:00,"New York, New York, United States",2013-05-31 00:00:00,within an hour,1,0.98,t,,1,1,t,t,Harlem,Manhattan,40.82277,-73.9555,Entire townhouse,Entire home/apt,16,2 baths,4,7,825,5,1125,5,5,1125,1125,5,1125,t,30,60,85,360,51,23,1,2018-02-13 00:00:00,2020-08-31 00:00:00,100,10,10,10,10,10,10,f,1,1,0,0,1.63,2,undefined,930,2649,51.5625,t,4,0.078431373,7,6,7-6,4113.43,7-6,0.039298933
1131,22086968,https://www.airbnb.com/rooms/22086968,2020-09-09 00:00:00,"New York, New York, United States",2017-12-04 00:00:00,within a few hours,1,0.97,t,Van Nest,1,1,t,t,Van Nest,Bronx,40.84279,-73.86527,Entire apartment,Entire home/apt,5,1 bath,2,3,112,2,90,2,2,1125,1125,2,1125,t,20,44,69,159,156,41,4,2017-12-10 00:00:00,2020-08-23 00:00:00,98,10,10,10,10,10,10,f,1,1,0,0,4.66,1,undefined,987,993,22.4,t,6,0.038461538,7,8,7-8,24006.22,7-8,0.376932288
1132,22166055,https://www.airbnb.com/rooms/22166055,2020-09-09 00:00:00,"Brooklyn, New York, United States",2017-04-14 00:00:00,within an hour,1,1,t,East Flatbush,2,2,t,t,East Flatbush,Brooklyn,40.63439,-73.94397,Entire house,Entire home/apt,4,1 bath,2,3,110,6,1125,6,6,1125,1125,6,1125,t,0,1,3,128,80,18,0,2018-01-04 00:00:00,2020-03-20 00:00:00,100,10,10,10,10,10,10,t,2,2,0,0,2.45,1,undefined,806,1071,27.5,t,6,0.075,3,7,3-7,12875.38,3-7,0.139696277
1133,22167066,https://www.airbnb.com/rooms/22167066,2020-09-09 00:00:00,"New York, New York, United States",2017-04-18 00:00:00,within an hour,1,0.98,f,Hamilton Heights,3,3,t,t,Harlem,Manhattan,40.82967,-73.93957,Private room in apartment,Private room,3,1 shared bath,1,1,86,1,1125,1,1,1125,1125,1,1125,t,22,22,22,22,155,76,3,2017-12-10 00:00:00,2020-08-20 00:00:00,96,10,10,9,10,9,9,t,3,0,2,1,4.63,1,shared,984,1220,28.66666667,t,4,0.025806452,7,7,7-7,34191.35,7-7,0.575685826
1134,22178073,https://www.airbnb.com/rooms/22178073,2020-09-09 00:00:00,"New York, New York, United States",2014-09-30 00:00:00,within a few hours,1,0.97,t,Jamaica,3,3,t,t,Jamaica Estates,Queens,40.7177,-73.78689,Shared room in apartment,Shared room,2,1 shared bath,1,2,321,2,29,1,1,29,29,1,29,t,16,38,66,341,251,120,10,2018-02-18 00:00:00,2020-08-24 00:00:00,98,10,10,10,10,10,10,f,2,1,0,1,8.05,1,shared,918,2155,160.5,t,11,0.043824701,5,10,5-10,14729.2,5-10,0.070269976
1135,22179180,https://www.airbnb.com/rooms/22179180,2020-09-09 00:00:00,"Bronx, New York, United States",2017-05-07 00:00:00,within an hour,1,0.96,t,Williamsbridge,11,11,t,t,Williamsbridge,Bronx,40.8785,-73.86347,Entire house,Entire home/apt,7,1 bath,2,3,212,2,365,2,2,1125,1125,2,1125,t,8,38,68,343,123,23,0,2017-12-20 00:00:00,2020-06-23 00:00:00,97,10,10,10,10,9,10,t,4,3,1,0,3.71,1,undefined,916,1143,30.28571429,t,4,0.032520325,8,8,8-8,19302.86,8-8,0.201338994
1136,22245492,https://www.airbnb.com/rooms/22245492,2020-09-08 00:00:00,"Brooklyn, New York, United States",2016-12-11 00:00:00,within a day,1,0.92,t,Fort Greene,2,2,t,t,Fort Greene,Brooklyn,40.69387,-73.97316,Entire apartment,Entire home/apt,2,2 baths,1,2,150,4,1125,4,4,1125,1125,4,1125,t,7,37,67,157,74,15,0,2018-02-03 00:00:00,2020-03-01 00:00:00,99,10,10,10,10,10,10,f,2,2,0,0,2.34,2,undefined,757,1176,75,t,4,0.054054054,4,6,4-6,12549.77,4-6,0.244448073
1137,22292617,https://www.airbnb.com/rooms/22292617,2020-09-08 00:00:00,"New York, New York, United States",2012-12-29 00:00:00,within an hour,1,0.99,f,Harlem,2,2,t,t,Harlem,Manhattan,40.8155,-73.94247,Entire apartment,Entire home/apt,2,1 bath,1,1,120,1,30,1,1,1125,1125,1,1125,t,22,22,22,56,133,42,1,2017-12-31 00:00:00,2020-09-06 00:00:00,95,10,10,10,10,10,9,f,2,2,0,0,4.06,1,undefined,980,2808,60,t,4,0.030075188,7,7,7-7,34191.35,7-7,0.575685826
1138,22345209,https://www.airbnb.com/rooms/22345209,2020-09-08 00:00:00,"New York, New York, United States",2013-10-31 00:00:00,within an hour,1,0.87,t,Hell's Kitchen,3,3,t,f,Hell's Kitchen,Manhattan,40.76411,-73.9866,Private room in apartment,Private room,2,1 shared bath,1,1,57,1,1125,1,1,1125,1125,1,1125,t,1,31,61,61,85,2,2,2017-12-29 00:00:00,2020-08-30 00:00:00,98,10,10,10,10,10,10,f,3,0,3,0,2.59,1,shared,975,2495,28.5,t,5,0.058823529,6,6,6-6,25265.89,6-6,0.26869693
1139,22360132,https://www.airbnb.com/rooms/22360132,2020-09-08 00:00:00,"New York, New York, United States",2015-12-05 00:00:00,within an hour,1,0.91,t,Upper West Side,1,1,t,t,Upper West Side,Manhattan,40.78242,-73.98381,Entire apartment,Entire home/apt,4,1.5 baths,2,3,400,3,1125,3,3,1125,1125,3,1125,t,0,0,0,65,49,10,0,2018-02-13 00:00:00,2020-03-21 00:00:00,100,10,10,10,10,10,10,t,1,1,0,0,1.57,1.5,undefined,767,1568,100,t,6,0.12244898,6,6,6-6,25265.89,6-6,0.26869693
1140,22431770,https://www.airbnb.com/rooms/22431770,2020-09-08 00:00:00,"New York, New York, United States",2017-12-26 00:00:00,within an hour,0.95,0.98,f,Flatiron District,3,3,t,t,Flatiron District,Manhattan,40.7403,-73.98599,Room in boutique hotel,Hotel room,2,1 bath,1,1,127,1,29,1,1,29,999,1,992.3,t,30,60,90,365,89,36,22,2018-02-20 00:00:00,2020-08-24 00:00:00,91,9,10,10,9,10,9,t,3,0,0,0,2.86,1,undefined,916,972,63.5,t,5,0.056179775,5,6,5-6,17175.14,5-6,0.471940997
1141,22472801,https://www.airbnb.com/rooms/22472801,2020-09-09 00:00:00,"New York, New York, United States",2017-12-29 00:00:00,within an hour,1,0.91,f,,1,1,t,t,Howard Beach,Queens,40.66259,-73.84176,Entire house,Entire home/apt,8,1.5 baths,3,6,500,2,13,2,2,13,13,2,13,t,26,51,81,81,113,22,2,2017-12-30 00:00:00,2020-09-06 00:00:00,95,10,9,10,9,10,10,f,1,1,0,0,3.44,1.5,undefined,981,982,62.5,t,4,0.03539823,4,9,4-9,22522.75,4-9,0.12791204
1142,22479006,https://www.airbnb.com/rooms/22479006,2020-09-08 00:00:00,"Brooklyn, New York, United States",2017-12-29 00:00:00,within a day,1,0.94,t,Fort Greene,1,1,t,t,Fort Greene,Brooklyn,40.68853,-73.96943,Entire guest suite,Entire home/apt,2,1 bath,1,1,245,30,60,30,30,1125,1125,30,1125,t,0,0,17,17,62,15,0,2018-05-08 00:00:00,2020-03-15 00:00:00,99,10,10,10,10,10,10,f,1,1,0,0,2.18,1,undefined,677,807,122.5,t,6,0.096774194,4,6,4-6,12549.77,4-6,0.244448073
1143,22515792,https://www.airbnb.com/rooms/22515792,2020-09-08 00:00:00,"New York, New York, United States",2015-08-01 00:00:00,within an hour,1,0.95,t,Bedford-Stuyvesant,8,8,t,t,Bedford-Stuyvesant,Brooklyn,40.69004,-73.92993,Private room in townhouse,Private room,2,1 shared bath,1,1,53,1,28,1,1,1125,1125,1,1125,t,0,0,0,0,122,21,0,2018-01-14 00:00:00,2020-03-13 00:00:00,99,10,9,10,10,10,10,f,8,0,8,0,3.78,1,shared,789,1686,26.5,t,8,0.06557377,4,7,4-7,19004.67,4-7,0.476812541
1144,22574255,https://www.airbnb.com/rooms/22574255,2020-09-09 00:00:00,"New York, New York, United States",2012-12-09 00:00:00,a few days or more,0,0.98,t,Flatbush,1,1,t,t,Flatbush,Brooklyn,40.64173,-73.96696,Private room in house,Private room,2,1 shared bath,1,1,65,2,4,2,2,4,4,2,4,t,0,21,51,141,140,29,0,2018-01-26 00:00:00,2020-03-15 00:00:00,99,10,10,10,10,10,10,t,1,0,1,0,4.38,1,shared,779,2653,32.5,t,6,0.042857143,3,6,3-6,22984.82,3-6,0.172545177
1145,22663674,https://www.airbnb.com/rooms/22663674,2020-09-08 00:00:00,"New York, New York, United States",2012-10-16 00:00:00,within an hour,1,0.87,t,Upper West Side,1,1,t,t,Upper West Side,Manhattan,40.78296,-73.98252,Entire apartment,Entire home/apt,4,1.5 baths,2,3,568,2,1125,2,2,1125,1125,2,1125,t,26,56,86,360,62,12,2,2018-02-19 00:00:00,2020-09-01 00:00:00,100,10,10,10,10,10,10,f,1,1,0,0,1.99,1.5,undefined,925,2877,142,t,4,0.064516129,6,6,6-6,25265.89,6-6,0.26869693
1146,22919133,https://www.airbnb.com/rooms/22919133,2020-09-08 00:00:00,"Brooklyn, New York, United States",2018-01-24 00:00:00,,,0.25,f,,1,1,t,f,Crown Heights,Brooklyn,40.67802,-73.9614,Private room in loft,Private room,2,1 shared bath,1,2,75,1,1125,1,1,1125,1125,1,1125,t,30,60,90,365,22,0,0,2018-03-11 00:00:00,2019-08-24 00:00:00,92,10,8,10,10,10,10,f,1,0,1,0,0.72,1,shared,531,577,37.5,t,4,0.181818182,4,6,4-6,12549.77,4-6,0.244448073
1147,22985354,https://www.airbnb.com/rooms/22985354,2020-09-08 00:00:00,"New York, New York, United States",2012-11-18 00:00:00,within a few hours,1,0.72,t,Bedford-Stuyvesant,4,4,t,t,Bedford-Stuyvesant,Brooklyn,40.6899,-73.93559,Entire townhouse,Entire home/apt,8,2.5 baths,3,3,345,5,1125,5,5,1125,1125,5,1125,t,8,38,68,343,55,24,0,2018-04-13 00:00:00,2020-05-31 00:00:00,97,10,9,10,10,10,9,f,3,3,0,0,1.88,2.5,undefined,779,2751,43.125,t,4,0.072727273,4,7,4-7,19004.67,4-7,0.476812541
1148,23251395,https://www.airbnb.com/rooms/23251395,2020-09-08 00:00:00,"New York, New York, United States",2013-01-12 00:00:00,within a few hours,1,0.91,t,Bushwick,2,2,t,f,Bushwick,Brooklyn,40.70468,-73.92481,Private room in apartment,Private room,2,1 shared bath,1,1,90,1,20,1,1,1125,1125,1,1125,t,7,37,67,67,115,19,0,2018-03-04 00:00:00,2020-03-01 00:00:00,97,10,10,10,10,10,10,f,1,0,1,0,3.75,1,shared,728,2605,45,t,4,0.034782609,5,7,5-7,6381.48,4-7,0.476812541
1149,23287403,https://www.airbnb.com/rooms/23287403,2020-09-09 00:00:00,"New York, New York, United States",2018-02-14 00:00:00,within an hour,1,0.95,t,Flatbush,6,6,t,t,Flatbush,Brooklyn,40.64358,-73.96941,Private room in house,Private room,2,3 shared baths,1,1,51,2,7,2,2,1125,1125,2,1125,t,17,46,76,76,102,30,2,2018-03-03 00:00:00,2020-08-27 00:00:00,97,10,10,10,10,10,10,f,6,0,6,0,3.32,3,shared,908,925,25.5,t,5,0.049019608,3,6,3-6,22984.82,3-6,0.172545177
1150,23322737,https://www.airbnb.com/rooms/23322737,2020-09-09 00:00:00,"New York, New York, United States",2018-01-23 00:00:00,,,0.75,t,Washington Heights,1,1,t,t,Washington Heights,Manhattan,40.8347,-73.94487,Private room in apartment,Private room,2,1 private bath,1,2,125,3,28,3,3,28,28,3,28,t,30,60,90,365,39,8,0,2018-03-18 00:00:00,2020-01-02 00:00:00,100,10,10,10,10,10,10,f,1,0,1,0,1.29,1,private,655,709,62.5,t,4,0.102564103,7,7,7-7,34191.35,7-7,0.575685826
1151,23468785,https://www.airbnb.com/rooms/23468785,2020-09-08 00:00:00,"New York, New York, United States",2014-07-28 00:00:00,,,0.98,t,Meatpacking District,4,4,t,t,Chelsea,Manhattan,40.74085,-74.00379,Private room in serviced apartment,Private room,2,1 shared bath,1,2,80,4,40,4,4,1125,1125,4,1125,t,0,0,0,0,55,16,0,2018-04-11 00:00:00,2020-02-22 00:00:00,99,10,10,10,10,10,10,t,2,1,1,0,1.87,1,shared,682,2035,40,t,4,0.072727273,5,5,5-5,11992.5,5-5,0.076284563
1152,23514988,https://www.airbnb.com/rooms/23514988,2020-09-08 00:00:00,US,2018-01-27 00:00:00,within an hour,1,0.92,t,Upper East Side,2,2,t,t,Upper East Side,Manhattan,40.77388,-73.94913,Private room in apartment,Private room,2,1 shared bath,1,1,85,1,4,1,2,1125,1125,1.3,1125,t,0,0,0,2,143,51,0,2018-03-04 00:00:00,2020-07-08 00:00:00,97,10,10,10,10,10,10,f,2,0,2,0,4.66,1,shared,857,893,42.5,f,9,0.062937063,6,7,6-7,20558.47,6-7,0.307233834
1153,23580002,https://www.airbnb.com/rooms/23580002,2020-09-09 00:00:00,"Brooklyn, New York, United States",2018-03-02 00:00:00,within an hour,1,1,t,Red Hook,1,1,t,f,Red Hook,Brooklyn,40.67656,-74.01656,Entire apartment,Entire home/apt,3,1 bath,1,1,125,2,30,2,2,1125,1125,2,1125,t,27,52,63,328,97,30,3,2018-03-16 00:00:00,2020-08-23 00:00:00,96,10,10,10,10,10,10,f,1,1,0,0,3.2,1,undefined,891,905,41.66666667,t,10,0.103092784,4,5,4-5,7690.62,4-5,0.021282386
1154,23593409,https://www.airbnb.com/rooms/23593409,2020-09-08 00:00:00,"Brooklyn, New York, United States",2014-03-06 00:00:00,,,1,t,Bedford-Stuyvesant,1,1,t,t,Bedford-Stuyvesant,Brooklyn,40.68142,-73.92717,Entire apartment,Entire home/apt,2,1 bath,1,1,110,3,26,3,3,1125,1125,3,1125,t,0,0,0,0,64,16,0,2018-03-07 00:00:00,2020-03-19 00:00:00,99,10,10,10,10,10,10,f,1,1,0,0,2.09,1,undefined,743,2205,55,t,4,0.0625,4,7,4-7,19004.67,4-7,0.476812541
1155,23660051,https://www.airbnb.com/rooms/23660051,2020-09-09 00:00:00,"New York, New York, United States",2018-02-14 00:00:00,within an hour,1,0.95,t,Flatbush,6,6,t,t,Flatbush,Brooklyn,40.64318,-73.96835,Private room in house,Private room,2,3 shared baths,1,1,51,2,7,2,2,1125,1125,2,1125,t,19,48,78,78,103,23,1,2018-03-17 00:00:00,2020-08-26 00:00:00,98,10,10,10,10,10,10,f,6,0,6,0,3.4,3,shared,893,924,25.5,t,4,0.038834951,3,6,3-6,22984.82,3-6,0.172545177
